date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-06-14,NB-BED-PIL-021,7,52340.54,7477.22,0
2025-06-14,NB-BED-BLA-022,7,32041.45,4577.35,1
2025-06-14,NB-BED-BLA-023,3,6728.97,2242.99,0
2025-06-14,NB-BED-BLA-024,2,2741.34,1370.67,0
2025-06-14,NB-KIT-DIN-025,6,17960.4,2993.4,0
2025-06-14,NB-KIT-DIN-026,10,71004.8,7100.48,0
2025-06-14,NB-KIT-GLA-027,3,19674.24,6558.08,0
2025-06-14,NB-KIT-GLA-028,2,16892.06,8446.03,0
2025-06-14,NB-KIT-CUT-029,3,6665.28,2221.76,0
2025-06-14,NB-KIT-CUT-030,5,29073.95,5814.79,0
2025-06-14,NB-KIT-TAB-031,13,80437.37,6187.49,0
2025-06-14,NB-KIT-TAB-032,6,53548.08,8924.68,0
2025-06-14,NB-BAT-TOW-033,1,5237.56,5237.56,0
2025-06-14,NB-BAT-TOW-034,7,6548.64,935.52,0
2025-06-14,NB-BAT-BAT-035,8,4601.92,575.24,0
2025-06-14,NB-BAT-BAT-036,2,13722.54,6861.27,0
2025-06-14,NB-BAT-DIS-037,9,39927.87,4436.43,0
2025-06-14,NB-BAT-DIS-038,12,48169.32,4014.11,1
2025-06-14,NB-BAT-ROB-039,5,26726.25,5345.25,0
2025-06-14,NB-BAT-ROB-040,2,16813.94,8406.97,0
2025-06-15,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-06-15,NB-HOM-VAS-002,6,17980.56,2996.76,1
2025-06-15,NB-HOM-VAS-003,6,20915.4,3485.9,0
2025-06-15,NB-HOM-WAL-004,11,45595.0,4145.0,0
2025-06-15,NB-HOM-WAL-005,6,42472.44,7078.74,0
2025-06-15,NB-HOM-WAL-006,11,16836.16,1530.56,0
2025-06-15,NB-HOM-CAN-007,8,33138.56,4142.32,0
2025-06-15,NB-HOM-CAN-008,17,51404.77,3023.81,1
2025-06-15,NB-HOM-CAN-009,0,0.0,4403.69,0
2025-06-15,NB-HOM-CUS-010,2,8300.72,4150.36,0
2025-06-15,NB-HOM-CUS-011,7,51501.66,7357.38,0
2025-06-15,NB-HOM-CUS-012,5,6318.35,1263.67,0
2025-06-15,NB-BED-BED-013,5,21457.1,4291.42,0
2025-06-15,NB-BED-BED-014,4,5495.16,1373.79,0
2025-06-15,NB-BED-BED-015,8,46091.6,5761.45,0
2025-06-15,NB-BED-DUV-016,10,9735.6,973.56,0
2025-06-15,NB-BED-DUV-017,5,10555.45,2111.09,0
2025-06-15,NB-BED-DUV-018,9,19008.0,2112.0,0
2025-06-15,NB-BED-PIL-019,4,30210.64,7552.66,0
2025-06-15,NB-BED-PIL-020,9,46853.64,5205.96,0
2025-06-15,NB-BED-PIL-021,6,44863.32,7477.22,0
2025-06-15,NB-BED-BLA-022,4,23878.08,5969.52,0
2025-06-15,NB-BED-BLA-023,4,8971.96,2242.99,0
2025-06-15,NB-BED-BLA-024,6,8224.02,1370.67,0
2025-06-15,NB-KIT-DIN-025,8,23947.2,2993.4,0
2025-06-15,NB-KIT-DIN-026,2,14200.96,7100.48,0
2025-06-15,NB-KIT-GLA-027,14,91813.12,6558.08,0
2025-06-15,NB-KIT-GLA-028,2,16892.06,8446.03,0
2025-06-15,NB-KIT-CUT-029,1,2221.76,2221.76,0
2025-06-15,NB-KIT-CUT-030,8,46518.32,5814.79,0
2025-06-15,NB-KIT-TAB-031,7,43312.43,6187.49,0
2025-06-15,NB-KIT-TAB-032,4,35698.72,8924.68,0
2025-06-15,NB-BAT-TOW-033,5,26187.8,5237.56,0
2025-06-15,NB-BAT-TOW-034,9,8419.68,935.52,0
2025-06-15,NB-BAT-BAT-035,4,2300.96,575.24,0
2025-06-15,NB-BAT-BAT-036,2,13722.54,6861.27,0
2025-06-15,NB-BAT-DIS-037,16,70982.88,4436.43,0
2025-06-15,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-06-15,NB-BAT-ROB-039,4,21381.0,5345.25,0
2025-06-15,NB-BAT-ROB-040,2,16813.94,8406.97,0
2025-06-16,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-06-16,NB-HOM-VAS-002,3,11772.3,3924.1,0
2025-06-16,NB-HOM-VAS-003,3,10457.7,3485.9,0
2025-06-16,NB-HOM-WAL-004,7,29015.0,4145.0,0
2025-06-16,NB-HOM-WAL-005,6,42472.44,7078.74,0
2025-06-16,NB-HOM-WAL-006,3,4591.68,1530.56,0
2025-06-16,NB-HOM-CAN-007,8,33138.56,4142.32,0
2025-06-16,NB-HOM-CAN-008,1,4067.16,4067.16,0
2025-06-16,NB-HOM-CAN-009,5,22018.45,4403.69,0
2025-06-16,NB-HOM-CUS-010,6,24902.16,4150.36,0
2025-06-16,NB-HOM-CUS-011,6,44144.28,7357.38,0
2025-06-16,NB-HOM-CUS-012,0,0.0,1263.67,0
2025-06-16,NB-BED-BED-013,6,25748.52,4291.42,0
2025-06-16,NB-BED-BED-014,9,9063.99,1007.11,1
2025-06-16,NB-BED-BED-015,4,23045.8,5761.45,0
2025-06-16,NB-BED-DUV-016,2,1947.12,973.56,0
2025-06-16,NB-BED-DUV-017,6,12666.54,2111.09,0
2025-06-16,NB-BED-DUV-018,9,19008.0,2112.0,0
2025-06-16,NB-BED-PIL-019,8,60421.28,7552.66,0
2025-06-16,NB-BED-PIL-020,2,10411.92,5205.96,0
2025-06-16,NB-BED-PIL-021,10,74772.2,7477.22,0
2025-06-16,NB-BED-BLA-022,12,71634.24,5969.52,0
2025-06-16,NB-BED-BLA-023,6,13457.94,2242.99,0
2025-06-16,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-06-16,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-06-16,NB-KIT-DIN-026,8,56803.84,7100.48,0
2025-06-16,NB-KIT-GLA-027,0,0.0,6558.08,0
2025-06-16,NB-KIT-GLA-028,3,25338.09,8446.03,0
2025-06-16,NB-KIT-CUT-029,9,19995.84,2221.76,0
2025-06-16,NB-KIT-CUT-030,3,17444.37,5814.79,0
2025-06-16,NB-KIT-TAB-031,15,71158.35,4743.89,1
2025-06-16,NB-KIT-TAB-032,6,53548.08,8924.68,0
2025-06-16,NB-BAT-TOW-033,12,53033.76,4419.48,1
2025-06-16,NB-BAT-TOW-034,6,5613.12,935.52,0
2025-06-16,NB-BAT-BAT-035,1,575.24,575.24,0
2025-06-16,NB-BAT-BAT-036,5,34306.35,6861.27,0
2025-06-16,NB-BAT-DIS-037,9,39927.87,4436.43,0
2025-06-16,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-06-16,NB-BAT-ROB-039,7,37416.75,5345.25,0
2025-06-16,NB-BAT-ROB-040,7,58848.79,8406.97,0
2025-06-17,NB-HOM-VAS-001,0,0.0,5166.89,0
2025-06-17,NB-HOM-VAS-002,0,0.0,3924.1,0
2025-06-17,NB-HOM-VAS-003,5,12543.8,2508.76,1
2025-06-17,NB-HOM-WAL-004,3,12435.0,4145.0,0
2025-06-17,NB-HOM-WAL-005,0,0.0,7078.74,0
2025-06-17,NB-HOM-WAL-006,0,0.0,1530.56,0
2025-06-17,NB-HOM-CAN-007,1,4142.32,4142.32,0
2025-06-17,NB-HOM-CAN-008,6,24402.96,4067.16,0
2025-06-17,NB-HOM-CAN-009,5,22018.45,4403.69,0
2025-06-17,NB-HOM-CUS-010,11,36331.13,3302.83,1
2025-06-17,NB-HOM-CUS-011,2,14714.76,7357.38,0
2025-06-17,NB-HOM-CUS-012,6,7582.02,1263.67,0
2025-06-17,NB-BED-BED-013,11,47205.62,4291.42,0
2025-06-17,NB-BED-BED-014,2,2747.58,1373.79,0
2025-06-17,NB-BED-BED-015,11,56323.19,5120.29,1
2025-06-17,NB-BED-DUV-016,3,2920.68,973.56,0
2025-06-17,NB-BED-DUV-017,9,13736.07,1526.23,1
2025-06-17,NB-BED-DUV-018,1,2112.0,2112.0,0
2025-06-17,NB-BED-PIL-019,5,37763.3,7552.66,0
2025-06-17,NB-BED-PIL-020,12,62471.52,5205.96,0
2025-06-17,NB-BED-PIL-021,7,52340.54,7477.22,0
2025-06-17,NB-BED-BLA-022,8,47756.16,5969.52,0
2025-06-17,NB-BED-BLA-023,4,8971.96,2242.99,0
2025-06-17,NB-BED-BLA-024,2,2741.34,1370.67,0
2025-06-17,NB-KIT-DIN-025,1,2993.4,2993.4,0
2025-06-17,NB-KIT-DIN-026,12,74390.28,6199.19,1
2025-06-17,NB-KIT-GLA-027,2,13116.16,6558.08,0
2025-06-17,NB-KIT-GLA-028,4,33784.12,8446.03,0
2025-06-17,NB-KIT-CUT-029,1,2221.76,2221.76,0
2025-06-17,NB-KIT-CUT-030,2,11629.58,5814.79,0
2025-06-17,NB-KIT-TAB-031,1,6187.49,6187.49,0
2025-06-17,NB-KIT-TAB-032,6,47772.06,7962.01,1
2025-06-17,NB-BAT-TOW-033,8,41900.48,5237.56,0
2025-06-17,NB-BAT-TOW-034,7,6548.64,935.52,0
2025-06-17,NB-BAT-BAT-035,4,1886.2,471.55,1
2025-06-17,NB-BAT-BAT-036,8,54890.16,6861.27,0
2025-06-17,NB-BAT-DIS-037,9,39927.87,4436.43,0
2025-06-17,NB-BAT-DIS-038,7,35501.83,5071.69,0
2025-06-17,NB-BAT-ROB-039,9,33928.29,3769.81,1
2025-06-17,NB-BAT-ROB-040,2,16813.94,8406.97,0
2025-06-18,NB-HOM-VAS-001,9,46502.01,5166.89,0
2025-06-18,NB-HOM-VAS-002,4,15696.4,3924.1,0
2025-06-18,NB-HOM-VAS-003,2,6971.8,3485.9,0
2025-06-18,NB-HOM-WAL-004,5,20725.0,4145.0,0
2025-06-18,NB-HOM-WAL-005,6,42472.44,7078.74,0
2025-06-18,NB-HOM-WAL-006,7,10713.92,1530.56,0
2025-06-18,NB-HOM-CAN-007,5,20711.6,4142.32,0
2025-06-18,NB-HOM-CAN-008,6,24402.96,4067.16,0
2025-06-18,NB-HOM-CAN-009,5,22018.45,4403.69,0
2025-06-18,NB-HOM-CUS-010,5,20751.8,4150.36,0
2025-06-18,NB-HOM-CUS-011,3,19308.96,6436.32,1
2025-06-18,NB-HOM-CUS-012,7,8845.69,1263.67,0
2025-06-18,NB-BED-BED-013,3,12874.26,4291.42,0
2025-06-18,NB-BED-BED-014,3,4121.37,1373.79,0
2025-06-18,NB-BED-BED-015,5,28807.25,5761.45,0
2025-06-18,NB-BED-DUV-016,8,7788.48,973.56,0
2025-06-18,NB-BED-DUV-017,4,8444.36,2111.09,0
2025-06-18,NB-BED-DUV-018,3,6336.0,2112.0,0
2025-06-18,NB-BED-PIL-019,2,15105.32,7552.66,0
2025-06-18,NB-BED-PIL-020,9,46853.64,5205.96,0
2025-06-18,NB-BED-PIL-021,7,52340.54,7477.22,0
2025-06-18,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-06-18,NB-BED-BLA-023,7,15700.93,2242.99,0
2025-06-18,NB-BED-BLA-024,16,17839.52,1114.97,1
2025-06-18,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-06-18,NB-KIT-DIN-026,4,28401.92,7100.48,0
2025-06-18,NB-KIT-GLA-027,2,13116.16,6558.08,0
2025-06-18,NB-KIT-GLA-028,6,50676.18,8446.03,0
2025-06-18,NB-KIT-CUT-029,1,2221.76,2221.76,0
2025-06-18,NB-KIT-CUT-030,10,46312.4,4631.24,1
2025-06-18,NB-KIT-TAB-031,3,18562.47,6187.49,0
2025-06-18,NB-KIT-TAB-032,14,92851.78,6632.27,1
2025-06-18,NB-BAT-TOW-033,1,5237.56,5237.56,0
2025-06-18,NB-BAT-TOW-034,5,3784.1,756.82,1
2025-06-18,NB-BAT-BAT-035,4,2300.96,575.24,0
2025-06-18,NB-BAT-BAT-036,0,0.0,6861.27,0
2025-06-18,NB-BAT-DIS-037,5,22182.15,4436.43,0
2025-06-18,NB-BAT-DIS-038,10,50716.9,5071.69,0
2025-06-18,NB-BAT-ROB-039,5,19407.25,3881.45,1
2025-06-18,NB-BAT-ROB-040,6,50441.82,8406.97,0
2025-06-19,NB-HOM-VAS-001,3,15500.67,5166.89,0
2025-06-19,NB-HOM-VAS-002,7,27468.7,3924.1,0
2025-06-19,NB-HOM-VAS-003,4,13943.6,3485.9,0
2025-06-19,NB-HOM-WAL-004,0,0.0,4145.0,0
2025-06-19,NB-HOM-WAL-005,3,21236.22,7078.74,0
2025-06-19,NB-HOM-WAL-006,9,10606.05,1178.45,1
2025-06-19,NB-HOM-CAN-007,5,20711.6,4142.32,0
2025-06-19,NB-HOM-CAN-008,3,12201.48,4067.16,0
2025-06-19,NB-HOM-CAN-009,3,13211.07,4403.69,0
2025-06-19,NB-HOM-CUS-010,3,12451.08,4150.36,0
2025-06-19,NB-HOM-CUS-011,1,7357.38,7357.38,0
2025-06-19,NB-HOM-CUS-012,9,11373.03,1263.67,0
2025-06-19,NB-BED-BED-013,14,60079.88,4291.42,0
2025-06-19,NB-BED-BED-014,2,2747.58,1373.79,0
2025-06-19,NB-BED-BED-015,8,46091.6,5761.45,0
2025-06-19,NB-BED-DUV-016,3,2920.68,973.56,0
2025-06-19,NB-BED-DUV-017,9,18999.81,2111.09,0
2025-06-19,NB-BED-DUV-018,8,16896.0,2112.0,0
2025-06-19,NB-BED-PIL-019,5,37763.3,7552.66,0
2025-06-19,NB-BED-PIL-020,6,31235.76,5205.96,0
2025-06-19,NB-BED-PIL-021,2,14954.44,7477.22,0
2025-06-19,NB-BED-BLA-022,1,5969.52,5969.52,0
2025-06-19,NB-BED-BLA-023,1,2242.99,2242.99,0
2025-06-19,NB-BED-BLA-024,0,0.0,1370.67,0
2025-06-19,NB-KIT-DIN-025,15,37945.35,2529.69,1
2025-06-19,NB-KIT-DIN-026,9,63904.32,7100.48,0
2025-06-19,NB-KIT-GLA-027,9,59022.72,6558.08,0
2025-06-19,NB-KIT-GLA-028,5,42230.15,8446.03,0
2025-06-19,NB-KIT-CUT-029,7,15552.32,2221.76,0
2025-06-19,NB-KIT-CUT-030,1,5814.79,5814.79,0
2025-06-19,NB-KIT-TAB-031,7,43312.43,6187.49,0
2025-06-19,NB-KIT-TAB-032,4,35698.72,8924.68,0
2025-06-19,NB-BAT-TOW-033,11,57613.16,5237.56,0
2025-06-19,NB-BAT-TOW-034,3,2806.56,935.52,0
2025-06-19,NB-BAT-BAT-035,5,2876.2,575.24,0
2025-06-19,NB-BAT-BAT-036,7,48028.89,6861.27,0
2025-06-19,NB-BAT-DIS-037,8,35491.44,4436.43,0
2025-06-19,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-06-19,NB-BAT-ROB-039,1,5345.25,5345.25,0
2025-06-19,NB-BAT-ROB-040,3,25220.91,8406.97,0
2025-06-20,NB-HOM-VAS-001,23,94912.72,4126.64,1
2025-06-20,NB-HOM-VAS-002,20,61688.4,3084.42,1
2025-06-20,NB-HOM-VAS-003,9,31373.1,3485.9,0
2025-06-20,NB-HOM-WAL-004,1,4145.0,4145.0,0
2025-06-20,NB-HOM-WAL-005,13,80815.67,6216.59,1
2025-06-20,NB-HOM-WAL-006,5,7652.8,1530.56,0
2025-06-20,NB-HOM-CAN-007,11,45565.52,4142.32,0
2025-06-20,NB-HOM-CAN-008,2,8134.32,4067.16,0
2025-06-20,NB-HOM-CAN-009,1,4403.69,4403.69,0
2025-06-20,NB-HOM-CUS-010,6,24902.16,4150.36,0
2025-06-20,NB-HOM-CUS-011,6,44144.28,7357.38,0
2025-06-20,NB-HOM-CUS-012,10,8906.5,890.65,1
2025-06-20,NB-BED-BED-013,12,38907.96,3242.33,1
2025-06-20,NB-BED-BED-014,6,6821.28,1136.88,1
2025-06-20,NB-BED-BED-015,4,23045.8,5761.45,0
2025-06-20,NB-BED-DUV-016,5,4867.8,973.56,0
2025-06-20,NB-BED-DUV-017,6,12666.54,2111.09,0
2025-06-20,NB-BED-DUV-018,1,2112.0,2112.0,0
2025-06-20,NB-BED-PIL-019,1,7552.66,7552.66,0
2025-06-20,NB-BED-PIL-020,8,41647.68,5205.96,0
2025-06-20,NB-BED-PIL-021,6,44863.32,7477.22,0
2025-06-20,NB-BED-BLA-022,0,0.0,5969.52,0
2025-06-20,NB-BED-BLA-023,5,11214.95,2242.99,0
2025-06-20,NB-BED-BLA-024,5,6853.35,1370.67,0
2025-06-20,NB-KIT-DIN-025,1,2993.4,2993.4,0
2025-06-20,NB-KIT-DIN-026,2,14200.96,7100.48,0
2025-06-20,NB-KIT-GLA-027,13,72181.59,5552.43,1
2025-06-20,NB-KIT-GLA-028,3,25338.09,8446.03,0
2025-06-20,NB-KIT-CUT-029,1,2221.76,2221.76,0
2025-06-20,NB-KIT-CUT-030,8,46518.32,5814.79,0
2025-06-20,NB-KIT-TAB-031,5,30937.45,6187.49,0
2025-06-20,NB-KIT-TAB-032,15,133870.2,8924.68,0
2025-06-20,NB-BAT-TOW-033,7,36662.92,5237.56,0
2025-06-20,NB-BAT-TOW-034,4,3742.08,935.52,0
2025-06-20,NB-BAT-BAT-035,3,1725.72,575.24,0
2025-06-20,NB-BAT-BAT-036,8,54890.16,6861.27,0
2025-06-20,NB-BAT-DIS-037,5,19499.95,3899.99,1
2025-06-20,NB-BAT-DIS-038,2,10143.38,5071.69,0
2025-06-20,NB-BAT-ROB-039,16,69910.24,4369.39,1
2025-06-20,NB-BAT-ROB-040,6,37001.1,6166.85,1
2025-06-21,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-06-21,NB-HOM-VAS-002,4,15696.4,3924.1,0
2025-06-21,NB-HOM-VAS-003,7,24401.3,3485.9,0
2025-06-21,NB-HOM-WAL-004,4,16580.0,4145.0,0
2025-06-21,NB-HOM-WAL-005,7,49551.18,7078.74,0
2025-06-21,NB-HOM-WAL-006,4,6122.24,1530.56,0
2025-06-21,NB-HOM-CAN-007,4,16569.28,4142.32,0
2025-06-21,NB-HOM-CAN-008,1,4067.16,4067.16,0
2025-06-21,NB-HOM-CAN-009,2,8807.38,4403.69,0
2025-06-21,NB-HOM-CUS-010,1,4150.36,4150.36,0
2025-06-21,NB-HOM-CUS-011,7,51501.66,7357.38,0
2025-06-21,NB-HOM-CUS-012,6,7582.02,1263.67,0
2025-06-21,NB-BED-BED-013,4,17165.68,4291.42,0
2025-06-21,NB-BED-BED-014,5,6868.95,1373.79,0
2025-06-21,NB-BED-BED-015,4,23045.8,5761.45,0
2025-06-21,NB-BED-DUV-016,8,6381.28,797.66,1
2025-06-21,NB-BED-DUV-017,2,4222.18,2111.09,0
2025-06-21,NB-BED-DUV-018,5,10560.0,2112.0,0
2025-06-21,NB-BED-PIL-019,6,45315.96,7552.66,0
2025-06-21,NB-BED-PIL-020,9,46853.64,5205.96,0
2025-06-21,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-06-21,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-06-21,NB-BED-BLA-023,7,15700.93,2242.99,0
2025-06-21,NB-BED-BLA-024,9,12336.03,1370.67,0
2025-06-21,NB-KIT-DIN-025,9,26940.6,2993.4,0
2025-06-21,NB-KIT-DIN-026,1,7100.48,7100.48,0
2025-06-21,NB-KIT-GLA-027,2,13116.16,6558.08,0
2025-06-21,NB-KIT-GLA-028,18,109301.94,6072.33,1
2025-06-21,NB-KIT-CUT-029,3,6665.28,2221.76,0
2025-06-21,NB-KIT-CUT-030,11,63962.69,5814.79,0
2025-06-21,NB-KIT-TAB-031,9,55687.41,6187.49,0
2025-06-21,NB-KIT-TAB-032,3,26774.04,8924.68,0
2025-06-21,NB-BAT-TOW-033,3,15712.68,5237.56,0
2025-06-21,NB-BAT-TOW-034,0,0.0,935.52,0
2025-06-21,NB-BAT-BAT-035,7,4026.68,575.24,0
2025-06-21,NB-BAT-BAT-036,3,20583.81,6861.27,0
2025-06-21,NB-BAT-DIS-037,15,66546.45,4436.43,0
2025-06-21,NB-BAT-DIS-038,9,45645.21,5071.69,0
2025-06-21,NB-BAT-ROB-039,5,26726.25,5345.25,0
2025-06-21,NB-BAT-ROB-040,2,16813.94,8406.97,0
2025-06-22,NB-HOM-VAS-001,7,36168.23,5166.89,0
2025-06-22,NB-HOM-VAS-002,17,66709.7,3924.1,0
2025-06-22,NB-HOM-VAS-003,3,10457.7,3485.9,0
2025-06-22,NB-HOM-WAL-004,2,8290.0,4145.0,0
2025-06-22,NB-HOM-WAL-005,10,70787.4,7078.74,0
2025-06-22,NB-HOM-WAL-006,8,12244.48,1530.56,0
2025-06-22,NB-HOM-CAN-007,8,23392.4,2924.05,1
2025-06-22,NB-HOM-CAN-008,9,36604.44,4067.16,0
2025-06-22,NB-HOM-CAN-009,10,44036.9,4403.69,0
2025-06-22,NB-HOM-CUS-010,4,16601.44,4150.36,0
2025-06-22,NB-HOM-CUS-011,19,139790.22,7357.38,0
2025-06-22,NB-HOM-CUS-012,13,16427.71,1263.67,0
2025-06-22,NB-BED-BED-013,7,30039.94,4291.42,0
2025-06-22,NB-BED-BED-014,6,8242.74,1373.79,0
2025-06-22,NB-BED-BED-015,4,23045.8,5761.45,0
2025-06-22,NB-BED-DUV-016,3,2920.68,973.56,0
2025-06-22,NB-BED-DUV-017,10,21110.9,2111.09,0
2025-06-22,NB-BED-DUV-018,3,6336.0,2112.0,0
2025-06-22,NB-BED-PIL-019,8,43478.64,5434.83,1
2025-06-22,NB-BED-PIL-020,3,15617.88,5205.96,0
2025-06-22,NB-BED-PIL-021,11,82249.42,7477.22,0
2025-06-22,NB-BED-BLA-022,2,11939.04,5969.52,0
2025-06-22,NB-BED-BLA-023,4,8971.96,2242.99,0
2025-06-22,NB-BED-BLA-024,4,5482.68,1370.67,0
2025-06-22,NB-KIT-DIN-025,6,17960.4,2993.4,0
2025-06-22,NB-KIT-DIN-026,15,106507.2,7100.48,0
2025-06-22,NB-KIT-GLA-027,8,52464.64,6558.08,0
2025-06-22,NB-KIT-GLA-028,11,92906.33,8446.03,0
2025-06-22,NB-KIT-CUT-029,5,11108.8,2221.76,0
2025-06-22,NB-KIT-CUT-030,2,11629.58,5814.79,0
2025-06-22,NB-KIT-TAB-031,7,43312.43,6187.49,0
2025-06-22,NB-KIT-TAB-032,7,62472.76,8924.68,0
2025-06-22,NB-BAT-TOW-033,2,10475.12,5237.56,0
2025-06-22,NB-BAT-TOW-034,3,2806.56,935.52,0
2025-06-22,NB-BAT-BAT-035,4,2300.96,575.24,0
2025-06-22,NB-BAT-BAT-036,6,41167.62,6861.27,0
2025-06-22,NB-BAT-DIS-037,4,17745.72,4436.43,0
2025-06-22,NB-BAT-DIS-038,7,35501.83,5071.69,0
2025-06-22,NB-BAT-ROB-039,2,10690.5,5345.25,0
2025-06-22,NB-BAT-ROB-040,6,50441.82,8406.97,0
2025-06-23,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-06-23,NB-HOM-VAS-002,10,29221.1,2922.11,1
2025-06-23,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-06-23,NB-HOM-WAL-004,4,16580.0,4145.0,0
2025-06-23,NB-HOM-WAL-005,1,7078.74,7078.74,0
2025-06-23,NB-HOM-WAL-006,2,3061.12,1530.56,0
2025-06-23,NB-HOM-CAN-007,9,37280.88,4142.32,0
2025-06-23,NB-HOM-CAN-008,2,8134.32,4067.16,0
2025-06-23,NB-HOM-CAN-009,2,8807.38,4403.69,0
2025-06-23,NB-HOM-CUS-010,7,29052.52,4150.36,0
2025-06-23,NB-HOM-CUS-011,12,88288.56,7357.38,0
2025-06-23,NB-HOM-CUS-012,7,8845.69,1263.67,0
2025-06-23,NB-BED-BED-013,8,34331.36,4291.42,0
2025-06-23,NB-BED-BED-014,1,1373.79,1373.79,0
2025-06-23,NB-BED-BED-015,8,46091.6,5761.45,0
2025-06-23,NB-BED-DUV-016,0,0.0,973.56,0
2025-06-23,NB-BED-DUV-017,10,21110.9,2111.09,0
2025-06-23,NB-BED-DUV-018,8,14347.68,1793.46,1
2025-06-23,NB-BED-PIL-019,8,60421.28,7552.66,0
2025-06-23,NB-BED-PIL-020,0,0.0,5205.96,0
2025-06-23,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-06-23,NB-BED-BLA-022,8,47756.16,5969.52,0
2025-06-23,NB-BED-BLA-023,1,2242.99,2242.99,0
2025-06-23,NB-BED-BLA-024,5,6853.35,1370.67,0
2025-06-23,NB-KIT-DIN-025,1,2993.4,2993.4,0
2025-06-23,NB-KIT-DIN-026,3,18320.52,6106.84,1
2025-06-23,NB-KIT-GLA-027,7,45906.56,6558.08,0
2025-06-23,NB-KIT-GLA-028,2,16892.06,8446.03,0
2025-06-23,NB-KIT-CUT-029,13,28882.88,2221.76,0
2025-06-23,NB-KIT-CUT-030,3,17444.37,5814.79,0
2025-06-23,NB-KIT-TAB-031,0,0.0,6187.49,0
2025-06-23,NB-KIT-TAB-032,7,62472.76,8924.68,0
2025-06-23,NB-BAT-TOW-033,4,20950.24,5237.56,0
2025-06-23,NB-BAT-TOW-034,5,4677.6,935.52,0
2025-06-23,NB-BAT-BAT-035,12,5131.68,427.64,1
2025-06-23,NB-BAT-BAT-036,11,67236.84,6112.44,1
2025-06-23,NB-BAT-DIS-037,4,17745.72,4436.43,0
2025-06-23,NB-BAT-DIS-038,3,15215.07,5071.69,0
2025-06-23,NB-BAT-ROB-039,3,16035.75,5345.25,0
2025-06-23,NB-BAT-ROB-040,3,25220.91,8406.97,0
2025-06-24,NB-HOM-VAS-001,8,31829.52,3978.69,1
2025-06-24,NB-HOM-VAS-002,5,19620.5,3924.1,0
2025-06-24,NB-HOM-VAS-003,0,0.0,3485.9,0
2025-06-24,NB-HOM-WAL-004,0,0.0,4145.0,0
2025-06-24,NB-HOM-WAL-005,14,88020.24,6287.16,1
2025-06-24,NB-HOM-WAL-006,7,10713.92,1530.56,0
2025-06-24,NB-HOM-CAN-007,2,8284.64,4142.32,0
2025-06-24,NB-HOM-CAN-008,0,0.0,4067.16,0
2025-06-24,NB-HOM-CAN-009,1,4403.69,4403.69,0
2025-06-24,NB-HOM-CUS-010,9,37353.24,4150.36,0
2025-06-24,NB-HOM-CUS-011,1,7357.38,7357.38,0
2025-06-24,NB-HOM-CUS-012,7,8845.69,1263.67,0
2025-06-24,NB-BED-BED-013,2,8582.84,4291.42,0
2025-06-24,NB-BED-BED-014,8,10990.32,1373.79,0
2025-06-24,NB-BED-BED-015,4,17776.28,4444.07,1
2025-06-24,NB-BED-DUV-016,6,5841.36,973.56,0
2025-06-24,NB-BED-DUV-017,6,8894.16,1482.36,1
2025-06-24,NB-BED-DUV-018,3,6336.0,2112.0,0
2025-06-24,NB-BED-PIL-019,9,67973.94,7552.66,0
2025-06-24,NB-BED-PIL-020,0,0.0,5205.96,0
2025-06-24,NB-BED-PIL-021,3,22431.66,7477.22,0
2025-06-24,NB-BED-BLA-022,12,54968.04,4580.67,1
2025-06-24,NB-BED-BLA-023,13,25893.79,1991.83,1
2025-06-24,NB-BED-BLA-024,5,6853.35,1370.67,0
2025-06-24,NB-KIT-DIN-025,7,20953.8,2993.4,0
2025-06-24,NB-KIT-DIN-026,9,63904.32,7100.48,0
2025-06-24,NB-KIT-GLA-027,7,45906.56,6558.08,0
2025-06-24,NB-KIT-GLA-028,6,50676.18,8446.03,0
2025-06-24,NB-KIT-CUT-029,6,13330.56,2221.76,0
2025-06-24,NB-KIT-CUT-030,9,52333.11,5814.79,0
2025-06-24,NB-KIT-TAB-031,3,18562.47,6187.49,0
2025-06-24,NB-KIT-TAB-032,8,71397.44,8924.68,0
2025-06-24,NB-BAT-TOW-033,1,4535.62,4535.62,1
2025-06-24,NB-BAT-TOW-034,4,2839.0,709.75,1
2025-06-24,NB-BAT-BAT-035,5,2876.2,575.24,0
2025-06-24,NB-BAT-BAT-036,2,13722.54,6861.27,0
2025-06-24,NB-BAT-DIS-037,4,17745.72,4436.43,0
